city,year_month,AQI,PM2.5,n_t
滨州,2024-05,69.54435483870968,32.40725806451613,0.8835543187916703
滨州,2024-06,71.79694019471488,26.129346314325453,0.9061120960914774
滨州,2024-07,47.355495251017636,24.51831750339213,0.9119008409140695
滨州,2024-08,42.66897506925208,19.893351800554015,0.9285192564788788
滨州,2024-09,43.66043165467626,18.03884892086331,0.9351828517357957
滨州,2024-10,68.93004115226337,44.32921810699588,0.8407163608341874
滨州,2024-11,66.24965132496513,40.96094839609484,0.8528192194036606
滨州,2024-12,69.24441340782123,43.962290502793294,0.8420348042131506
濮阳,2015-01,153.73551263001485,114.9777117384844,0.5868623645817632
濮阳,2015-02,143.56012176560122,105.39421613394217,0.6212977577830738
濮阳,2015-03,122.80925666199158,81.04207573632539,0.708799809694904
濮阳,2015-04,101.64501510574019,67.01510574018127,0.7592014843209425
濮阳,2015-05,100.07100591715977,67.22041420118343,0.7584637704559918
濮阳,2015-06,97.62861491628615,64.56012176560122,0.768022726794045
濮阳,2015-07,78.13467048710602,49.98710601719198,0.8203864516949585
濮阳,2015-08,75.63927576601671,51.51532033426184,0.8148952757111942
濮阳,2015-09,89.40029985007496,61.16341829085457,0.7802277534949202
濮阳,2015-10,106.27118644067797,70.86864406779661,0.7453549597328933
濮阳,2015-11,120.4029197080292,90.28175182481752,0.6755998279461597
濮阳,2015-12,189.00288600288602,143.61183261183263,0.4839743107926785
濮阳,2016-01,156.78465679676987,120.46567967698519,0.5671430114733953
濮阳,2016-02,128.5988455988456,88.06349206349206,0.6835704735493864
濮阳,2016-03,125.79399727148704,72.78308321964529,0.7384760016079847
濮阳,2016-04,122.64697609001406,64.94092827004219,0.766654413784351
濮阳,2016-05,77.72364672364672,35.92450142450142,0.870916168467024
濮阳,2016-06,72.659604519774,32.51836158192091,0.8831551019019512
濮阳,2016-07,65.05342465753425,32.989041095890414,0.8814638574120326
濮阳,2016-08,57.42936288088643,28.333795013850416,0.8981910763620709
濮阳,2016-09,90.46448863636364,55.01988636363637,0.8023026775402023
濮阳,2016-10,70.40300546448087,45.18715846994535,0.8376336115994053
濮阳,2016-11,127.7525179856115,94.32517985611511,0.6610709921346276
濮阳,2016-12,193.1021897810219,153.87737226277372,0.44708819857531024
濮阳,2017-01,189.13934426229508,150.0928961748634,0.46068656889087467
濮阳,2017-02,147.68154761904762,111.1577380952381,0.6005882846272091
濮阳,2017-03,106.97953615279673,74.51159618008185,0.7322651130238669
濮阳,2017-04,93.07262569832402,58.899441340782126,0.7883626699900557
濮阳,2017-05,106.35090152565881,51.818307905686545,0.8138065815031879
濮阳,2017-06,75.96181046676097,41.73974540311174,0.8500208478837821
濮阳,2017-07,61.49025069637883,34.466573816155986,0.876154790419188
濮阳,2017-08,59.79253112033195,34.432918395574,0.8762757209949318
濮阳,2017-09,72.80588235294118,42.68235294117647,0.8466338727603842
濮阳,2017-10,74.19864864864864,49.74864864864865,0.8212432761342212
濮阳,2017-11,112.70138888888889,79.34305555555555,0.7149047248945355
濮阳,2017-12,149.41585535465924,113.99304589707927,0.5904004634988864
濮阳,2018-01,147.98914518317503,115.70827679782904,0.5842372999794747
濮阳,2018-02,118.47093889716841,80.51415797317436,0.7106967225231882
濮阳,2018-03,110.13055181695827,75.73351278600269,0.7278745252341514
濮阳,2018-04,99.60198300283287,55.0,0.8023741331738687
濮阳,2018-05,77.58563535911603,41.00276243093923,0.8526689733149038
濮阳,2018-06,80.2649930264993,38.29428172942817,0.8624010796134123
